study,questionnaire,answer_list,value,label,label_de
soep-pretest,pre_2008_muki_c,K17,1,Spouse/Partner,(Ehe) Partner
soep-pretest,pre_2008_muki_c,K17,1,Childs Father (If Not Resident of Same Household) ,Vater des Kindes (falls nicht im Haushalt)
soep-pretest,pre_2008_muki_c,K17,1,Grandparents,Großeltern des Kindes
soep-pretest,pre_2008_muki_c,K17,1,Older Siblings,Ältere Geschwister des Kindes
soep-pretest,pre_2008_muki_c,K17,1,Other Relatives,Andere Verwandte
soep-pretest,pre_2008_muki_c,K17,1,Cared for in Family Day Care,Tagesmutter (außer Haus)
soep-pretest,pre_2008_muki_c,K17,1,Nanny or Other In-Home Daycare Provider,Kinderfrau (in Ihrem Haushalt)
soep-pretest,pre_2008_muki_c,K17,1, a Daycare Center,"Krippe, Kindergarten, Kindertageseinrichtung"
soep-pretest,pre_2008_muki_c,K17,1,"Others (e.g.: Babysitter, neighbours)","Andere (z.B. Babysitter, Nachbarn)"
soep-pretest,pre_2008_muki_c,K17,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K17,1,"No, nobody else","Nein, niemand"
soep-pretest,pre_2008_muki_c,K17_1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K18,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K18,1,Regularly,Regelmäßig
soep-pretest,pre_2008_muki_c,K18,2,From time to time,Ab und zu
soep-pretest,pre_2008_muki_c,K18,3,Rarely,Selten
soep-pretest,pre_2008_muki_c,K18,4,Never,Nie
soep-pretest,pre_2008_muki_c,K19,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K19,1,Yes,Ja
soep-pretest,pre_2008_muki_c,K19,2,"Only rarely, in exceptional cases","Nur selten, ausnahmsweise"
soep-pretest,pre_2008_muki_c,K19,3,"No, generally not","Nein, grundsätzlich nicht"
soep-pretest,pre_2008_muki_c,K20,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K20,1,Has own room,Hat ein eigenes Zimmer
soep-pretest,pre_2008_muki_c,K20,2,Is sharing a room,Teilt sich ein Zimmer mit anderen
soep-pretest,pre_2008_muki_c,K21,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K21,1,Daily,Täglich
soep-pretest,pre_2008_muki_c,K21,2,Several times a week,Mehrmals die Woche
soep-pretest,pre_2008_muki_c,K21,3,At least once a week,Mindestens einmal die Woche
soep-pretest,pre_2008_muki_c,K21,4,Not at all,Gar nicht
soep-pretest,pre_2008_muki_c,K22,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K22,1,Only in German,Nur in Deutsch
soep-pretest,pre_2008_muki_c,K22,2,In another language too,Auch in einer anderen Sprache
soep-pretest,pre_2008_muki_c,K22,3,Only in the other language,Nur in der anderen Sprache
soep-pretest,pre_2008_muki_c,K23,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K23,1,1,1
soep-pretest,pre_2008_muki_c,K23,2,2,2
soep-pretest,pre_2008_muki_c,K23,3,3,3
soep-pretest,pre_2008_muki_c,K23,4,4,4
soep-pretest,pre_2008_muki_c,K23,5,5,5
soep-pretest,pre_2008_muki_c,K23,6,6,6
soep-pretest,pre_2008_muki_c,K23,7,7,7
soep-pretest,pre_2008_muki_c,K23,8,8,8
soep-pretest,pre_2008_muki_c,K23,9,9,9
soep-pretest,pre_2008_muki_c,K23,10,10,10
soep-pretest,pre_2008_muki_c,K23,11,11,11
soep-pretest,pre_2008_muki_c,K24,1,Good social manners,Gute soziale Umgangsformen
soep-pretest,pre_2008_muki_c,K24,2,Obedient,Gehorsam
soep-pretest,pre_2008_muki_c,K24,3,Patience,Geduld
soep-pretest,pre_2008_muki_c,K24,4,Ambition,Ehrgeiz
soep-pretest,pre_2008_muki_c,K24,5,Self-reliance,Selbständigkeit
soep-pretest,pre_2008_muki_c,K25,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K25,1,1= Not at all,1 = Überhaupt nicht
soep-pretest,pre_2008_muki_c,K25,2,2,2
soep-pretest,pre_2008_muki_c,K25,3,3,3
soep-pretest,pre_2008_muki_c,K25,4,4,4
soep-pretest,pre_2008_muki_c,K25,5,5,5
soep-pretest,pre_2008_muki_c,K25,6,6,6
soep-pretest,pre_2008_muki_c,K25,7,7= Fully,7 = Voll und ganz
soep-pretest,pre_2008_muki_c,K25,1,1= Not at all,2 = Überhaupt nicht
soep-pretest,pre_2008_muki_c,K25,2,7,7
soep-pretest,pre_2008_muki_c,K25,3,8,8
soep-pretest,pre_2008_muki_c,K25,4,9,9
soep-pretest,pre_2008_muki_c,K25,5,10,10
soep-pretest,pre_2008_muki_c,K25,6,11,11
soep-pretest,pre_2008_muki_c,K25,7,7= Fully,8 = Voll und ganz
soep-pretest,pre_2008_muki_c,K25,1,1= Not at all,3 = Überhaupt nicht
soep-pretest,pre_2008_muki_c,K25,2,12,12
soep-pretest,pre_2008_muki_c,K25,3,13,13
soep-pretest,pre_2008_muki_c,K25,4,14,14
soep-pretest,pre_2008_muki_c,K25,5,15,15
soep-pretest,pre_2008_muki_c,K25,6,16,16
soep-pretest,pre_2008_muki_c,K25,7,7= Fully,9 = Voll und ganz
soep-pretest,pre_2008_muki_c,K26,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,K26,1,1= Excluded,1 = Ausgeschlossen
soep-pretest,pre_2008_muki_c,K26,2,2,2
soep-pretest,pre_2008_muki_c,K26,3,3,3
soep-pretest,pre_2008_muki_c,K26,4,4,4
soep-pretest,pre_2008_muki_c,K26,5,5,5
soep-pretest,pre_2008_muki_c,K26,6,6,6
soep-pretest,pre_2008_muki_c,K26,7,7= Absolutely sure,7 = Ganz sicher
soep-pretest,pre_2008_muki_c,F99_1,1,"Yes, start (respondant enters him-/herself)","Ja, starten (Befragungsperson gibt selbst ein)"
soep-pretest,pre_2008_muki_c,F99_1,2,"Yes, start (interviewer enters exceptionally)","Ja, starten (Interviewer gibt ausnahmsweise ein)"
soep-pretest,pre_2008_muki_c,M1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M1,1,"Married, living together with my spouse","Verheiratet, mit Ehepartner zusammenlebend"
soep-pretest,pre_2008_muki_c,M1,2,"Married, living (permanently) separated from my spouse","Verheiratet, dauernd getrennt lebend"
soep-pretest,pre_2008_muki_c,M1,3,Single,Ledig
soep-pretest,pre_2008_muki_c,M1,4,Divorced,Geschieden
soep-pretest,pre_2008_muki_c,M1,5,Widowed,Verwitwet
soep-pretest,pre_2008_muki_c,M2,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M2,1,Yes,Ja
soep-pretest,pre_2008_muki_c,M2,2,No,Nein
soep-pretest,pre_2008_muki_c,M2_1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M2_1,1,Yes,Ja
soep-pretest,pre_2008_muki_c,M2_1,2,No,Nein
soep-pretest,pre_2008_muki_c,M3,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M3_1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M4,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M4_1,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M4_1,1,<  750,<  750
soep-pretest,pre_2008_muki_c,M4_1,2,>  750 und < 1500,>  750 und < 1500
soep-pretest,pre_2008_muki_c,M4_1,3,> 1500 und < 2500,> 1500 und < 2500
soep-pretest,pre_2008_muki_c,M4_1,4,> 2500 und < 3500,> 2500 und < 3500
soep-pretest,pre_2008_muki_c,M4_1,5,> 3500 und < 5000,> 3500 und < 5000
soep-pretest,pre_2008_muki_c,M4_1,6,> 5000,> 5000
soep-pretest,pre_2008_muki_c,M4_1,21,( < 1500) less or more than 750 = No Answer,( < 1500) weniger oder mehr als  750 = Keine Angabe
soep-pretest,pre_2008_muki_c,M4_1,31,( > 1500) less or more than 2500 = No Answer,( > 1500) weniger oder mehr als 2500 = KA
soep-pretest,pre_2008_muki_c,M4_1,41,( > 2500)  less or more than 3500 =No Answer,( > 2500) weniger oder mehr als 3500 =  Keine Angabe
soep-pretest,pre_2008_muki_c,M4_1,51,( > 3500)  less or more than 5000 =No Answer,( > 3500) weniger oder mehr als 5000 =  Keine Angabe
soep-pretest,pre_2008_muki_c,M5,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M5,1,Tenant,Mieter
soep-pretest,pre_2008_muki_c,M5,2,Owner,Eigentümer
soep-pretest,pre_2008_muki_c,M7,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M7,1,Yes,Ja
soep-pretest,pre_2008_muki_c,M7,2,No,nein
soep-pretest,pre_2008_muki_c,M8,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M8,1,Left school without certificate ,Keinen Schulabschluss
soep-pretest,pre_2008_muki_c,M8,2,Lower secondary school-leaving certificate (Volksschulabschluss / Hauptschulabschluss) (GDR: Complited 8th grade at POS),Volks- / Hauptschulabschluss (DDR: 8. Klasse POS)
soep-pretest,pre_2008_muki_c,M8,3,Intermediate school-leaving certificate (Mittlere Reife / Realschulabschluss)(GDR: Complited 10th grade at POS),"Mittlere Reife, Realschulabschluss (DDR: 10. Klasse POS)"
soep-pretest,pre_2008_muki_c,M8,4,Upper secondary school-leaving certificate (Hochschulreife) (GDR: EOS),Abitur / Hochschulreife (DDR: EOS)
soep-pretest,pre_2008_muki_c,M8,5,Other school-leaving certificate ,Anderen Schulabschluss
soep-pretest,pre_2008_muki_c,M9,1,"Yes, vocational training","Ja, berufliche Ausbildung"
soep-pretest,pre_2008_muki_c,M9,1,"Yes, higher education","Ja, Hochschulstudium"
soep-pretest,pre_2008_muki_c,M9,1,"No, no completed education","Nein, keine abgeschlossene Ausbildung"
soep-pretest,pre_2008_muki_c,M9,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M10,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M10,1,Full-time employed,in Vollzeit erwerbstätig
soep-pretest,pre_2008_muki_c,M10,2,Part-time employed,in Teilzeit erwerbstätig
soep-pretest,pre_2008_muki_c,M10,3,Registered  unemployed,arbeitslos gemeldet
soep-pretest,pre_2008_muki_c,M10,4,In school/studies/training,in Schule/Studium/Ausbildung
soep-pretest,pre_2008_muki_c,M10,5,In  parental leave,in Elternzeit
soep-pretest,pre_2008_muki_c,M10,6,Other ,Sonstiges
soep-pretest,pre_2008_muki_c,M11,-1,No Answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M11,1,Untrained worker,Ungelernte Arbeiter
soep-pretest,pre_2008_muki_c,M11,2,"Trained worker (""angelernt"")",Angelernte Arbeiter
soep-pretest,pre_2008_muki_c,M11,3,Trained and employed as skilled worker,Gelernte und Facharbeiter
soep-pretest,pre_2008_muki_c,M11,4,"Foreman (""Vorarbeiter"")","Vorarbeiter, Kolonnenführer"
soep-pretest,pre_2008_muki_c,M11,5,"Master craftsman (""Meister"")","Meister, Polier"
soep-pretest,pre_2008_muki_c,M11,1,Industry and works foreman in a salaried position,Industrie- und Werkmeister im Angestelltenverhältnis
soep-pretest,pre_2008_muki_c,M11,2,"Employee with simple duties, without training/education certificate",Angestellte mit einfacher Tätigkeit ohne Ausbildungsabsc
soep-pretest,pre_2008_muki_c,M11,3,"Employee with simple duties, with training/education certificate",Angestellte mit einfacher Tätigkeit mit Ausbildungsabsch
soep-pretest,pre_2008_muki_c,M11,4,"Employee with qualified duties (e.g. executive officer, bookkeeper, technical draftsman)",Angestellte mit qualifizierter Tätigkeit (z.B. Sachbearb
soep-pretest,pre_2008_muki_c,M11,5,"Employee with highly qualified duties or managerial function (e.g. scientist, attorney, head of department)",Angestellte mit hochqualifizierter Tätigkeit oder Leitun
soep-pretest,pre_2008_muki_c,M11,6,"Employee with extensive managerial duties (e.g. managing director, manager, head of a large firm or concern)",Angestellte mit umfassenden Führungsaufgaben (z.B. Direk
soep-pretest,pre_2008_muki_c,M11,1,Lower level,Einfacher Dienst
soep-pretest,pre_2008_muki_c,M11,2,Middle level,Mittlerer Dienst
soep-pretest,pre_2008_muki_c,M11,3,Upper level,Gehobener Dienst
soep-pretest,pre_2008_muki_c,M11,4,Executive level,Höherer Dienst
soep-pretest,pre_2008_muki_c,M11,1,"Self-employed farmer, none employee",Selbständige Landwirte ohne Beschäftigte
soep-pretest,pre_2008_muki_c,M11,2,"Self-employed farmer, with employees",Selbständige Landwirte mit Beschäftigten
soep-pretest,pre_2008_muki_c,M11,3,"Free-lance professional, independent scholar, None employee","Freie Berufe, selbständige Akademiker ohne Beschäftigte"
soep-pretest,pre_2008_muki_c,M11,4,"Free-lance professional, independent scholar, with employees","Freie Berufe, selbständige Akademiker mit Beschäftigten"
soep-pretest,pre_2008_muki_c,M11,5,"Other self-employed, None employee",Sonstige Selbständige ohne Beschäftigte
soep-pretest,pre_2008_muki_c,M11,6,"Other self-employed, with employees",Sonstige Selbständige mit Beschäftigten
soep-pretest,pre_2008_muki_c,M11,7,Family member working for self-employed relative,Mithelfende Familienangehörige
soep-pretest,pre_2008_muki_c,M11,1,Have never been employed,War nie erwerbstätig
soep-pretest,pre_2008_muki_c,M12,-1,No Answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M12,1,Less than 10 books,unter 10 Bücher
soep-pretest,pre_2008_muki_c,M12,2,10 to less than 50 books,10 bis unter 50 Bücher
soep-pretest,pre_2008_muki_c,M12,3,50 to less than 100 books,50 bis unter 100 Bücher
soep-pretest,pre_2008_muki_c,M12,4,100 to less than 200 books,100 bis unter 200 Bücher
soep-pretest,pre_2008_muki_c,M12,5,200 to less than 500 books,200 bis unter 500 Bücher
soep-pretest,pre_2008_muki_c,M12,6,500 to less than 1000 books,500 bis unter 1.000 Bücher
soep-pretest,pre_2008_muki_c,M12,7,1000 books and more,1.000 Bücher und mehr
soep-pretest,pre_2008_muki_c,M13,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M13,1,1  Absolutly does not apply,1 = Trifft überhaupt nicht zu
soep-pretest,pre_2008_muki_c,M13,2,2,2
soep-pretest,pre_2008_muki_c,M13,3,3,3
soep-pretest,pre_2008_muki_c,M13,4,4,4
soep-pretest,pre_2008_muki_c,M13,5,5,5
soep-pretest,pre_2008_muki_c,M13,6,6,6
soep-pretest,pre_2008_muki_c,M13,7,7 = Fully applies,7 = Trifft voll zu
soep-pretest,pre_2008_muki_c,M14,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M14,1,Totally agree,Stimme voll zu
soep-pretest,pre_2008_muki_c,M14,2,Agree slightly,Stimme eher zu
soep-pretest,pre_2008_muki_c,M14,3,Disagree slightly,Lehne eher ab
soep-pretest,pre_2008_muki_c,M14,4,Totally disagree,Lehne voll ab
soep-pretest,pre_2008_muki_c,M15,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M15,1,Catholic,katholisch
soep-pretest,pre_2008_muki_c,M15,2,Protestant,evangelisch
soep-pretest,pre_2008_muki_c,M15,3,Member of another Christian denomination or religious community,Mitglied einer anderen christlichen Religionsgemeinschaft
soep-pretest,pre_2008_muki_c,M15,4,Member of an Islamic religious community,Mitglied einer islamischen Religionsgemeinschaft
soep-pretest,pre_2008_muki_c,M15,5,Member of other religious community,Mitglied einer anderen Religionsgemeinschaft
soep-pretest,pre_2008_muki_c,M15,6,"No, I do not belong to any religious group","Nein, konfessionslos"
soep-pretest,pre_2008_muki_c,M16,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M16,0,0 = Very impatient,0 = Sehr ungeduldig
soep-pretest,pre_2008_muki_c,M16,1,1,1
soep-pretest,pre_2008_muki_c,M16,2,2,2
soep-pretest,pre_2008_muki_c,M16,3,3,3
soep-pretest,pre_2008_muki_c,M16,4,4,4
soep-pretest,pre_2008_muki_c,M16,5,5,5
soep-pretest,pre_2008_muki_c,M16,6,6,6
soep-pretest,pre_2008_muki_c,M16,7,7,7
soep-pretest,pre_2008_muki_c,M16,8,8,8
soep-pretest,pre_2008_muki_c,M16,9,9,9
soep-pretest,pre_2008_muki_c,M16,10,10 = Very patient,10 = Sehr geduldig
soep-pretest,pre_2008_muki_c,M17,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M17,0,0 = Risk averse,0 = Gar nicht risikobereit
soep-pretest,pre_2008_muki_c,M17,1,1,1
soep-pretest,pre_2008_muki_c,M17,2,2,2
soep-pretest,pre_2008_muki_c,M17,3,3,3
soep-pretest,pre_2008_muki_c,M17,4,4,4
soep-pretest,pre_2008_muki_c,M17,5,5,5
soep-pretest,pre_2008_muki_c,M17,6,6,6
soep-pretest,pre_2008_muki_c,M17,7,7,7
soep-pretest,pre_2008_muki_c,M17,8,8,8
soep-pretest,pre_2008_muki_c,M17,9,9,9
soep-pretest,pre_2008_muki_c,M17,10,10 = Fully prepared to take risks,10 = Sehr risikobereit
soep-pretest,pre_2008_muki_c,M18,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M18,0,0 = Not at all impulsive,0 = Gar nicht impulsiv
soep-pretest,pre_2008_muki_c,M18,1,1,1
soep-pretest,pre_2008_muki_c,M18,2,2,2
soep-pretest,pre_2008_muki_c,M18,3,3,3
soep-pretest,pre_2008_muki_c,M18,4,4,4
soep-pretest,pre_2008_muki_c,M18,5,5,5
soep-pretest,pre_2008_muki_c,M18,6,6,6
soep-pretest,pre_2008_muki_c,M18,7,7,7
soep-pretest,pre_2008_muki_c,M18,8,8,8
soep-pretest,pre_2008_muki_c,M18,9,9,9
soep-pretest,pre_2008_muki_c,M18,10,0 = Very impulsive,10 = Sehr impulsiv
soep-pretest,pre_2008_muki_c,M19,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M19,0,0 = Not at all impulsive,0 = Gar nicht impulsiv
soep-pretest,pre_2008_muki_c,M19,1,1,1
soep-pretest,pre_2008_muki_c,M19,2,2,2
soep-pretest,pre_2008_muki_c,M19,3,3,3
soep-pretest,pre_2008_muki_c,M19,4,4,4
soep-pretest,pre_2008_muki_c,M19,5,5,5
soep-pretest,pre_2008_muki_c,M19,6,6,6
soep-pretest,pre_2008_muki_c,M19,7,7,7
soep-pretest,pre_2008_muki_c,M19,8,8,8
soep-pretest,pre_2008_muki_c,M19,9,9,9
soep-pretest,pre_2008_muki_c,M19,10,0 = Very impulsive,10 = Sehr impulsiv
soep-pretest,pre_2008_muki_c,SP2,1,Left (10:10),Links (10:10)
soep-pretest,pre_2008_muki_c,SP2,2,Right (8:12),Rechts (8:12)
soep-pretest,pre_2008_muki_c,SP3,1,"The task was sufficiently explained, start now","Die Aufgabe war ausreichend erklärt, jetzt beginnen"
soep-pretest,pre_2008_muki_c,SP3,2,"Begin after additional explanations, now","Nach zusätzlichen Erläuterungen, jetzt beginnen"
soep-pretest,pre_2008_muki_c,SP4,1,Division (10:10),Aufteilung (10:10)
soep-pretest,pre_2008_muki_c,SP4,2,Division (10:6),Aufteilung (10:6)
soep-pretest,pre_2008_muki_c,SP4_1,1,Division (10:10),Aufteilung (10:10)
soep-pretest,pre_2008_muki_c,SP4_1,2,Division (16:4),Aufteilung (16:4)
soep-pretest,pre_2008_muki_c,SP4_2,1,Division (10:10),Aufteilung (10:10)
soep-pretest,pre_2008_muki_c,SP4_2,2,Division (10:18),Aufteilung (10:18)
soep-pretest,pre_2008_muki_c,SP4_3,1,Division (10:10),Aufteilung (10:10)
soep-pretest,pre_2008_muki_c,SP4_3,2,Division (11:19),Aufteilung (11:19)
soep-pretest,pre_2008_muki_c,SP4_4,1,Division (10:10),Aufteilung (10:10)
soep-pretest,pre_2008_muki_c,SP4_4,2,Division (6:18),Aufteilung (6:18)
soep-pretest,pre_2008_muki_c,SP4_5,1,10:10 left (like sample),10:10 links (wie Vorlage)
soep-pretest,pre_2008_muki_c,SP4_5,2,10:10 right,10:10 rechts
soep-pretest,pre_2008_muki_c,SP4_6,1,10:10 left (like sample),10:10 links (wie Vorlage)
soep-pretest,pre_2008_muki_c,SP4_6,2,10:10 right,10:10 rechts
soep-pretest,pre_2008_muki_c,SP4_7,1,10:10 left (like sample),10:10 links (wie Vorlage)
soep-pretest,pre_2008_muki_c,SP4_7,2,10:10 right,10:10 rechts
soep-pretest,pre_2008_muki_c,SP4_8,1,10:10 left (like sample),10:10 links (wie Vorlage)
soep-pretest,pre_2008_muki_c,SP4_8,2,10:10 right,10:10 rechts
soep-pretest,pre_2008_muki_c,SP4_9,1,10:10 left (like sample),10:10 links (wie Vorlage)
soep-pretest,pre_2008_muki_c,SP4_9,2,10:10 right,10:10 rechts
soep-pretest,pre_2008_muki_c,RP2,1,1,1
soep-pretest,pre_2008_muki_c,RP2,2,2,2
soep-pretest,pre_2008_muki_c,RP2,3,3,3
soep-pretest,pre_2008_muki_c,RP2,4,4,4
soep-pretest,pre_2008_muki_c,RP2,5,5,5
soep-pretest,pre_2008_muki_c,RP2,6,6,6
soep-pretest,pre_2008_muki_c,RP2,7,7,7
soep-pretest,pre_2008_muki_c,RP2,8,8,8
soep-pretest,pre_2008_muki_c,RP2,9,9,9
soep-pretest,pre_2008_muki_c,RP2,10,10,10
soep-pretest,pre_2008_muki_c,RP2_1,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_2,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_3,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_4,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_5,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_6,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_7,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_8,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_9,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_10,1,select,auswählen
soep-pretest,pre_2008_muki_c,RP2_11,1,Yes,Ja
soep-pretest,pre_2008_muki_c,RP3,1,Save like this,So speichern
soep-pretest,pre_2008_muki_c,WW5,1,Rather less,Eher weniger
soep-pretest,pre_2008_muki_c,WW5,2,Rather more,Eher mehr
soep-pretest,pre_2008_muki_c,WW6,1,"The difference was sufficiently explained, start now","Der Unterschied war ausreichend erklärt, jetzt beginnen"
soep-pretest,pre_2008_muki_c,WW6,2,"Begin after additional explanations, now","Nach zusätzlichen Erläuterungen, jetzt beginnen"
soep-pretest,pre_2008_muki_c,WW7,1,Alternative 1: playing alone,Variante 1: spiele alleine
soep-pretest,pre_2008_muki_c,WW7,2,Alternative 2: playing against other mother,Variante 2: spiele gegen andere Mutter
soep-pretest,pre_2008_muki_c,RP1,1,"Yes, start experiment","Ja, Experiment beginnen"
soep-pretest,pre_2008_muki_c,RP1,2,"No, not willing to take part","Nein, nicht zur Teilname bereit"
soep-pretest,pre_2008_muki_c,RP2,1,Yet willing to take part,Doch zur Teilname bereit
soep-pretest,pre_2008_muki_c,RP2,2,Not willing to take part,Nicht zur Teilnahme bereit
soep-pretest,pre_2008_muki_c,RZ7,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,RZ7,1,Spend all,Alles ausgeben
soep-pretest,pre_2008_muki_c,RZ7,2,"Spend the most, but save a little","Das meiste ausgeben, aber auch etwas sparen"
soep-pretest,pre_2008_muki_c,RZ7,3,"Save the most, but spend a little","Das meiste sparen, aber auch etwas ausgeben"
soep-pretest,pre_2008_muki_c,RZ7,4,Save all,Alles sparen
soep-pretest,pre_2008_muki_c,RZ10,1,1,1
soep-pretest,pre_2008_muki_c,RZ10,2,2,2
soep-pretest,pre_2008_muki_c,RZ10,3,3,3
soep-pretest,pre_2008_muki_c,RZ10,4,4,4
soep-pretest,pre_2008_muki_c,RZ10,5,5,5
soep-pretest,pre_2008_muki_c,RZ10,6,6,6
soep-pretest,pre_2008_muki_c,RZ10,7,7,7
soep-pretest,pre_2008_muki_c,RZ10,8,8,8
soep-pretest,pre_2008_muki_c,RZ10,9,9,9
soep-pretest,pre_2008_muki_c,RZ10,10,10,10
soep-pretest,pre_2008_muki_c,RZ10,11,11,11
soep-pretest,pre_2008_muki_c,RZ10,12,12,12
soep-pretest,pre_2008_muki_c,RZ10,13,13,13
soep-pretest,pre_2008_muki_c,RZ10,14,14,14
soep-pretest,pre_2008_muki_c,RZ10,15,15,15
soep-pretest,pre_2008_muki_c,RZ10,16,16,16
soep-pretest,pre_2008_muki_c,RZ10,17,17,17
soep-pretest,pre_2008_muki_c,RZ10,18,18,18
soep-pretest,pre_2008_muki_c,RZ10,19,19,19
soep-pretest,pre_2008_muki_c,RZ10,20,20,20
soep-pretest,pre_2008_muki_c,RZ11,1,Secure,Sicher
soep-pretest,pre_2008_muki_c,RZ11,2,Risk,Risiko
soep-pretest,pre_2008_muki_c,M20,-1,No answer,Keine Angabe
soep-pretest,pre_2008_muki_c,M20,1,"Yes, would be willing to participate with my child","Ja, wäre gerne bereit, zusammen mit meinem Kind teilzunehmen"
soep-pretest,pre_2008_muki_c,M20,2,"Yes, under certain circumstances I would be willing to participate with my child","Ja, wäre unter Umständen bereit, zusammen mit meinem Kind teilzunehmen"
